BF_ID	SITENAME	CONTINENT	COUNTRY	BF_TYPE	COMPLETENESS	FINDER	FINDERS_NO	SITE_SUBDIV	CONTEXT_LEVEL	DATE_FOUND	MUSEUM_HOLDER	MUSEUM_ACCESSION_NO	MUSEUM_ACCESSION_DATE	RAW_MATERIAL_TYPE	RAW_MATERIAL_TEXTURE	RAW_MATERIAL_HARDNESS	DEGREE_PATINATION	CORTEX_TYPE	CORTEX_FRONT	CORTEX_BACK	CONDITION	EDGE_PROFILE	BLANK_TYPE	BUTT_TYPE	BUTT_WORKING	WEIGHT	LENGTH	BREADTH	L1	L1_BREADTH	BB	BM	BA	BREADTH_DIV_LENGTH	L1_DIV_LENGTH	BA_DIV_BB	CIRCUMFERENCE	AREA	PERCENTAGE_WORKED	FRONTAL_SYMMETRY	THICKNESS	THICKNESS_DIV_BREADTH	EDGE_VIEW_L1	EDGE_VIEW_THICKNESS_L1	TB	TM	TA	EDGE_VIEW_CIRCUMFERENCE	EDGE_VIEW_AREA	EDGE_VIEW_SYMMETRY	NOTES
2197	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	329	135.55	71.6	59.4	70.5	53.9	69.9	62.5	0.52	0.43	1.15	309.6	7708	100	0.01	32.9	0.45	60.6	32.7	18.4	31.6	15.9	262.3	2600.5	0.02	SMALL CLEAVER WITH INTERSECTION BIT
2209	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	0	5	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	701	163.3	106	99.7	106	80.8	102.5	86.8	0.64	0.61	1.07	402.3	13502.5	86	0.01	39.6	0.37	65	39.4	31.3	37	24.5	344	4660.7	0.02	INTERSECTION BIT WITH POSSIBLE LATERAL EDGE DAMAGE NOTCH
2210	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	747	172.5	89.4	82.9	88.6	76.9	88.1	71.7	0.51	0.48	0.93	423.9	12703	100	0.02	48.1	0.53	77.3	46.4	33.9	44.3	21.2	381.7	5755.8	0.03	INTERSECTION BIT AND BUTT
2211	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	564	144.88	87.8	71.7	86.3	73.7	86.1	66.9	0.6	0.49	0.9	348.6	10091	91	0.01	38.2	0.43	57.3	37.9	33.5	37.2	22.9	300.7	4192	0.03	INTERSECTION BIT
2212	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	1162	188.08	108.8	84.4	108.3	90.3	107.5	90.3	0.57	0.44	1	478.5	17090	100	0.03	55.8	0.51	57.3	55.4	53.3	47.6	33	410.5	8032	0.05	INTERSECTION BIT
2213	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	467	166.01	71.3	87.8	70.6	51.1	69	62.1	0.42	0.52	1.21	387.7	9520.8	88	0.03	41.2	0.57	86.9	39.4	22.4	39.1	24	338.1	4354.2	0.01	"ELONGATE CLEAVER MADE ON VICTORIA WEST CORE, RETOUCH ALONG LEFT HAND EDGE PART OF CORE SHAPING"
2214	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	917	190.62	104.2	149.2	102	60.6	83.9	101	0.54	0.78	1.66	454.2	14353.8	69	0.01	52.5	0.5	110	52.5	32.8	50.2	33	401	6952.3	0.04	ROUNDING OF INTERSECTION BIT
2215	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	592	153.14	80.2	56.6	79.7	75.7	78.7	58.6	0.52	0.36	0.77	367.3	10137.8	95	0	41.2	0.51	55.1	41.2	33	39.1	20.7	314.8	4411.2	0.01	INTERSECTION BIT WITH POSSIBLE LIGHT CRUSH OR IMPACT DAMAGE
2216	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	584	158	93.1	95.7	92.6	77.2	89.9	80	0.58	0.6	1.03	365.7	11479.1	78	0.01	39.1	0.41	104.9	33.5	29.5	32	20.3	334.1	4193.1	0.06	"INTERSECTION BIT, BIT ON UPPER RIGHT HAND CORNER, SQUARE ANGULAR UNWORKED BUTT"
2220	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	533	177.75	78.8	114.9	77.5	51.7	77.3	65.3	0.44	0.64	1.26	391.8	10267	100	0.08	42.6	0.54	85.8	42.6	21.9	42.4	21.7	351.8	4669.6	0.13	"INTERSECTION BIT, PROBABLY MADE ON VICTORIA WEST CORE, POINTED BUTT IS REMAINS OF HEN'S BEAK"
2224	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	244	112.12	63.1	54.4	62.9	55.1	62.7	40.9	0.56	0.48	0.74	276.2	5318.3	100	0.16	35.1	0.55	42.9	34.8	25.4	33.5	19.8	235.6	2510.4	0.21	SMALL CLEAVER WITH INTERSECTION BIT AND POSSIBLE LIMITED LATERAL EDGE DAMAGE ON LEFT HAND HALF OF BIT
2227	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	1863	252.12	113.9	112.3	113.3	95.8	111.3	90.6	0.45	0.44	0.94	577.4	22944.8	100	0.04	72.5	0.63	120.8	72.5	45.7	72.2	30	506	10991.5	0.05	LARGE CLEAVER WITH INTERSECTION BIT AND BUTT
2228	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	675	155.76	98.1	75.1	95.1	62.7	94.3	88.6	0.62	0.48	1.41	380.6	11522	81	0.02	44.2	0.45	71.7	44	34.3	42.8	25.8	322.7	4956.8	0.09	INTERSECTION BIT WITH POSSIBLY LATERAL EDGE DAMAGE
2229	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	317	126.92	69.7	63.1	69.5	55.4	69.2	51.8	0.54	0.49	0.93	297.8	6826.1	81	0.01	28.1	0.4	86.2	27.1	21.5	24	23.4	254.2	2644.4	0	CLEAVER WITH SMALL INTERSECTION BIT AND SQUARE ANGULAR BUTT
2230	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	0	55	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	1366	211.61	123.3	165.4	121.5	68.6	105.7	121	0.58	0.78	1.76	501.2	18783.4	100	0	56.8	0.46	81.8	54.9	41.2	54.4	30.4	428.8	8167.1	0.01	"WELL SHAPED TRIANGULAR CLEAVER WITH INTERSECTION BIT BETWEEN VENTRAL AND PROBABLE CORTICAL SURFACE, POSSIBLY MADE ON LARGE WATER ROLLED COBBLE"
2231	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	613	133.39	103.1	57.6	102.3	69.9	100	78.2	0.77	0.43	1.11	343	10191.7	64	0.01	45.9	0.44	41.1	45.1	44.6	40.7	22.3	292.7	4571.4	0.02	"SQUAT CLEAVER WITH INTERSECTION BIT, RECENT DAMAGE TO BIT"
2232	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	616	151.83	94.9	110.4	93.4	70.1	92.6	92	0.62	0.72	1.31	378.3	11596.8	88	0.03	42.1	0.44	82.1	42.1	25	41.1	23.7	305.4	4064.6	0.01	INTERSECTION BIT WITH LIGHT ROUNDING DUE TO EDGE DAMAGE
2233	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	807	169.03	101.3	108.7	97.8	71.2	88.6	97.3	0.59	0.64	1.36	413.5	13076.5	55	0.03	45	0.44	95	43.1	34.2	42.6	23.6	345	5283.6	0.01	"INTERSECTION BIT, SQUARE ANGULAR BUTT, LIGHT LATERAL EDGE DAMAGE ON BIT"
2234	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	508	143.79	86.2	59.4	85	64.8	82.5	65	0.59	0.41	1	342.4	9128.9	81	0.07	40.9	0.47	71.1	40.1	23.8	39.9	25.2	280.7	3742.7	0.03	"ROUGH CLEAVER WITH INTERSECTION BIT, PROBABLE LATERAL EDGE DAMAGE ON BIT, SQUARE ANGULAR BUTT"
2235	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	50	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	325	125.87	78.9	91.1	77.2	49.5	68.2	76.2	0.62	0.72	1.53	304.1	7290	92	0.01	35.1	0.44	57.7	34.9	21.9	34.5	17.8	269.8	2722.7	0.16	INTERSECTION BIT BETWEEN CORTICAL AND VENTRAL SURFACE
2246	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	5	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	701	153.89	112.2	86.4	110.7	71	107	99.5	0.72	0.56	1.4	392.2	13041.4	60	0.02	40.5	0.36	41.2	37.7	37.2	29.9	24.3	360	4491.6	0.2	CLEAVER WITH INTERSECTION BIT
2247	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	10	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	604	144.62	88.6	72.9	86.8	74.2	86.6	76	0.61	0.5	1.02	370.3	10425.8	83	0.01	45.5	0.51	43.4	43.8	36.5	37.5	19.6	297.6	4268.9	0.01	"SQUARE INTERSECTION BIT, SQUARE UNWORKED BUTT"
2248	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	432	138.06	74.5	76.5	72.7	55.5	70.7	60.1	0.53	0.55	1.08	346	7900.9	93	0.15	40.1	0.53	69	38.2	29.5	38.2	20.3	275	3598.3	0.02	"INTERSECTION BIT, PROBABLY MADE ON VICTORIA WEST CORE"
2249	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	0	25	LIGHTLY ABRADED	IRREGULAR	FLAKE	PARTIALLY CORTICAL	PARTIALLY WORKED	735	161.08	79.7	87.4	78.7	71.7	78.2	70.2	0.49	0.54	0.97	388.9	10870.9	66	0.01	51.6	0.64	44.3	51.6	49	45.9	23.6	363.3	5884.9	0.11	"INTERSECTION BIT, LARGE SECTION OF CORTEX ON BUTT, LATERAL EDGE DAMAGE ON BIT"
2250	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	317	137.18	63.8	52	63.8	52.2	62	52.6	0.46	0.37	1	311.9	7054.3	87	0.01	32.5	0.5	77.7	31	26.3	28.9	20.7	267.9	2985	0.06	SMALL CLEAVER WITH INTERSECTION BIT WITH LATER EDGE DAMAGE AND NOTCH
2251	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	ABRADED	15	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	636	152.81	86.7	90.5	83.4	72.8	80.8	79.4	0.56	0.59	1.09	415.7	10305.2	100	0.64	45.9	0.52	47.3	45.9	33.7	41.3	21.5	349.5	4519.7	0.34	"CLEAVER WITH INTERSECTION BIT BETWEEN CORTICAL AND VENTRAL SURFACE, MAY BE MADE ON FLAKE FROM LARGE WATER ROLLED COBBLE"
2252	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	686	185.15	94.1	69.1	93.6	79.5	88.4	73	0.5	0.37	0.91	444.1	13794.1	91	0.05	42.6	0.45	122.8	39.8	32	36.1	31.8	373.9	5800.4	0.01	ROUGH CLEAVER WITH INTERSECTION BIT AND ROUGH CONVEX BIT
2253	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	592	157.29	87.2	92.4	86.7	73.1	84.4	80.8	0.55	0.58	1.1	403.1	11843.2	90	0.01	40.1	0.45	59.4	39.8	34.6	36.8	20	324.2	4412.3	0.01	SQUARE INTERSECTION BIT
2254	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	0	5	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	589	168.32	81.3	136.8	78.8	70.3	77.2	78.5	0.48	0.81	1.11	409.3	11667.7	77	0.01	39.8	0.48	58.9	37.5	32.8	33	18.4	335.1	4202.2	0.03	"INTERSECTION BIT WITH EXTENSIVE LATERAL EDGE DAMAGE AND NOTCHING, PROBABLY MADE ON VICTORIA WEST CORE"
2255	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NATURAL SURFACE	0	0	LIGHTLY ABRADED	IRREGULAR	UNCLEAR	PARTIALLY CORTICAL	PARTIALLY WORKED	1085	216.02	102.1	103.9	101.5	73	99.8	68	0.47	0.48	0.93	474.1	16064.8	84	0.01	54.4	0.53	89.9	52.7	39.7	51.6	30.3	438.5	8000	0.01	ULTRA CONVERGENT CLEAVER
2270	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	1009	173.74	105.2	108	101.8	91.6	98.3	95.1	0.6	0.62	1.03	463.9	15422.5	86	0.03	48.5	0.46	74.7	48.3	41.5	41.5	25.4	405	6612.4	0.03	INTERSECTION BIT
2271	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	743	171.01	88.9	74.7	88.6	75	86.1	75.7	0.51	0.43	1	405.8	12531.3	93	0.01	48.1	0.54	75.4	47.6	36.1	44.3	26.2	350.9	5682.6	0.01	ROUNDED BIT
2272	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	363	125.69	86.3	93.6	84.6	63.9	77.2	73.4	0.68	0.74	1.14	330.9	8365.3	68	0.03	36.1	0.41	49.5	35.6	26.4	32.5	17.4	256.8	3001.5	0.01	INTERSECTION BIT AND BUTT
2273	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	572	177.94	86.3	117.1	83.5	52.8	81	72.9	0.48	0.65	1.38	393.2	11243.7	64	0.02	42.1	0.48	72.2	40.3	28	39.3	24.1	345.3	4700.2	0.08	CONVEX INTERSECTION BIT
2274	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	1101	183.24	118.6	134.8	117.1	88.8	113.1	109.8	0.64	0.73	1.23	478.5	17871.1	88	0.06	45	0.37	80.8	45	38.4	41.5	25.2	403.9	6322.7	0.16	INTERSECTION BIT
2275	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	447	140.18	86.9	85.4	86.5	69.8	83.7	74.7	0.61	0.6	1.07	340.3	9616.4	75	0.02	40.7	0.46	59.3	40.3	30.8	37.2	22.9	292.3	3886.3	0.03	DIAGONAL INTERSECTION BIT
2276	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	867	184.75	96.2	59.8	95.4	83.8	87.6	77.2	0.52	0.32	0.92	446	14343.3	94	0.01	54.4	0.56	61	54.2	44.1	38.4	24.5	394.2	6540.3	0.09	INTERSECTION BIT
2277	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	590	137.75	99.3	75.2	98	61.8	97.3	84.9	0.72	0.54	1.37	337.1	10123.5	68	0.02	37.5	0.37	41	37.5	36.1	32.5	20.7	305.4	3976.1	0.01	"INTERSECTION BIT, SQUARE ANGULAR BUTT"
2278	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	498	135.73	81.1	74.2	80.1	71.1	78.5	63.9	0.59	0.54	0.89	349.7	9163.9	58	0.01	41.7	0.51	28.7	39.4	39.4	33.2	22.9	290.1	3918.1	0.12	INTERSECTION BIT
2279	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	821	168.85	114.8	125.2	112.8	88.8	107.3	108.5	0.67	0.74	1.22	461.1	15864.3	72	0.01	45.9	0.39	61	44.1	33.5	40.8	23.1	380.5	5497.6	0.02	INTERSECTION BIT
2280	PNIEL 6	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE	BEAUMONT	UNCLEAR	AREA C	DIAMOND DIGGINGS	1993	"McGREGOR, KIMBERLEY, SOUTH AFRICA"	6755	1993	ANDESITE	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	231	115.11	56.5	60.4	55.3	44.6	54.5	50.7	0.49	0.52	1.13	266.9	5191.6	70	0.01	37.4	0.66	64.5	37	25.9	35.6	21.4	225.6	2837.9	0.03	"INTERSECTION BIT AND BUTT, LATERAL EDGE DAMAGE SMALL NOTCHES ON BIT"
